ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
44116,/Volumes/THOMAS/AHAB/ER/First_Level/44116/con_0002.nii,5.83333333333333,4.142857143,1.066666667,3.214285714,-0.057259064167738,0.196272658042168,0.20755748838332,-0.116158993723947,-0.233323432068542,5.125
44179,/Volumes/THOMAS/AHAB/ER/First_Level/44179/con_0002.nii,4.16666666666667,2.727272727,1,2.666666667,-0.0992037057876587,-0.108197243344558,-0.0882066110295325,-0.237921947977088,0.776035406963546,4.625
44266,/Volumes/THOMAS/AHAB/ER/First_Level/44266/con_0002.nii,5.66666666666667,3.6,1.133333333,3.307692308,-0.083753876388073,0.324692574264104,0.329387775865518,0.065237447558288,0.265053344061308,5.25
44673,/Volumes/THOMAS/AHAB/ER/First_Level/44673/con_0002.nii,2.83333333333333,3.733333333,1,2.4,-0.139339476823807,-0.0112954063456937,-0.0131029182355832,-0.544379052879302,0.719237233218194,3.75
45370,/Volumes/THOMAS/AHAB/ER/First_Level/45370/con_0002.nii,4.16666666666667,3.8,1,2.214285714,0.245728775858879,-0.606205247618815,-0.637063492377696,-0.157237797930127,0.44713423887467,4.25
45540,/Volumes/THOMAS/AHAB/ER/First_Level/45540/con_0002.nii,4,4.846153846,1.181818182,2.307692308,-0.310083150863647,-0.654800581858697,-0.646508556353635,-0.649990761321952,-0.07277032875275,4
45820,/Volumes/THOMAS/AHAB/ER/First_Level/45820/con_0002.nii,6,3.5,1.214285714,3,-0.138038337230682,-0.193214912856222,-0.170133527527708,-0.19819605274115,0.256859832068726,3.875
46003,/Volumes/THOMAS/AHAB/ER/First_Level/46003/con_0002.nii,4.5,2.533333333,1,2.2,-0.0960558950901031,0.963816874151778,0.962122297449021,-0.336178671429539,1.20960685531596,4.25
46507,/Volumes/THOMAS/AHAB/ER/First_Level/46507/con_0002.nii,4.33333333333333,2.928571429,1,2.285714286,0.239448800683022,0.182703116379744,0.163631993667674,-0.0724330375227854,0.411829816894,4.75
46531,/Volumes/THOMAS/AHAB/ER/First_Level/46531/con_0002.nii,4.33333333333333,3,1,2.333333333,-0.0413160249590874,-0.341550390048582,-0.356487609008485,-0.246502693927933,0.666210287183351,5.125
